# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
mRNA		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	14473651	14477520	-	NM_128981.4		NP_180977.1	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein		817991	AT2G34300	2842	2842	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	14473651	14477520	-	NM_001336501.1		NP_001324716.1	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein		817991	AT2G34300	3053	3053	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	14473665	14477265	-	NM_001036400.2		NP_001031477.1	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein		817991	AT2G34300	2642	2642	
CDS		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	14473916	14476811	-	NP_001324716.1		NM_001336501.1	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein		817991	AT2G34300	2313	770	
CDS		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	14473916	14476811	-	NP_180977.1		NM_128981.4	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein		817991	AT2G34300	2313	770	
CDS		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	14473916	14476811	-	NP_001031477.1		NM_001036400.2	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein		817991	AT2G34300	2313	770	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	14526619	14529581	-	NM_001336514.1		NP_001318353.1	HMG-box (high mobility group) DNA-binding family protein		818008	AT2G34450	1674	1674	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	14526619	14529581	-	NM_001336515.1		NP_001324951.1	HMG-box (high mobility group) DNA-binding family protein		818008	AT2G34450	1791	1791	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	14527569	14529601	-	NM_128997.3		NP_565788.1	HMG-box (high mobility group) DNA-binding family protein		818008	AT2G34450	958	958	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	14527736	14529492	-	NM_001036403.1		NP_001031480.1	HMG-box (high mobility group) DNA-binding family protein		818008	AT2G34450	685	685	
CDS		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	14527918	14529448	-	NP_001318353.1		NM_001336514.1	HMG-box (high mobility group) DNA-binding family protein		818008	AT2G34450	456	151	
CDS		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	14527918	14529448	-	NP_001324951.1		NM_001336515.1	HMG-box (high mobility group) DNA-binding family protein		818008	AT2G34450	456	151	
CDS		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	14527918	14529448	-	NP_565788.1		NM_128997.3	HMG-box (high mobility group) DNA-binding family protein		818008	AT2G34450	456	151	
CDS		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	14527918	14529448	-	NP_001031480.1		NM_001036403.1	HMG-box (high mobility group) DNA-binding family protein		818008	AT2G34450	459	152	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	14629986	14632082	+	NM_129023.5		NP_181016.1	Glycolipid transfer protein (GLTP) family protein	ACD11	818034	AT2G34690	1363	1363	
CDS		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	14630425	14631779	+	NP_181016.1		NM_129023.5	Glycolipid transfer protein (GLTP) family protein	ACD11	818034	AT2G34690	621	206	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	14822774	14826162	+	NM_129070.3		NP_181061.1	SU(VAR)3-9 homolog 5	SUVH5	818083	AT2G35160	2848	2848	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	14822774	14826162	+	NM_001336547.1		NP_001324389.1	SU(VAR)3-9 homolog 5	SUVH5	818083	AT2G35160	2835	2835	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	14822823	14826162	+	NM_001336548.1		NP_001324388.1	SU(VAR)3-9 homolog 5	SUVH5	818083	AT2G35160	3258	3258	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	14822824	14826162	+	NM_001336549.1		NP_001324386.1	SU(VAR)3-9 homolog 5	SUVH5	818083	AT2G35160	3244	3244	
CDS		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	14823562	14825946	+	NP_001324389.1		NM_001336547.1	SU(VAR)3-9 homolog 5	SUVH5	818083	AT2G35160	2385	794	
CDS		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	14823562	14825946	+	NP_001324386.1		NM_001336549.1	SU(VAR)3-9 homolog 5	SUVH5	818083	AT2G35160	2385	794	
CDS		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	14823562	14825946	+	NP_001324388.1		NM_001336548.1	SU(VAR)3-9 homolog 5	SUVH5	818083	AT2G35160	2385	794	
CDS		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	14823562	14825946	+	NP_181061.1		NM_129070.3	SU(VAR)3-9 homolog 5	SUVH5	818083	AT2G35160	2385	794	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	14927071	14929134	+	NM_129106.3		NP_181097.2	DNAJ heat shock N-terminal domain-containing protein		818119	AT2G35540	2064	2064	
CDS		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	14927158	14928930	+	NP_181097.2		NM_129106.3	DNAJ heat shock N-terminal domain-containing protein		818119	AT2G35540	1773	590	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	15238093	15242195	+	NM_129192.4		NP_181176.1	Protein kinase superfamily protein		818208	AT2G36350	3414	3414	
CDS		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	15238903	15241864	+	NP_181176.1		NM_129192.4	Protein kinase superfamily protein		818208	AT2G36350	2850	949	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	15320756	15324129	-	NM_129209.4		NP_181192.1	Enolase	LOS2	818226	AT2G36530	2003	2003	
CDS		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	15321081	15323786	-	NP_181192.1		NM_129209.4	Enolase	LOS2	818226	AT2G36530	1335	444	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	15356830	15358619	-	NM_129219.3		NP_181202.1	embryonic cell protein 63	ECP63	818236	AT2G36640	1603	1603	
CDS		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	15357019	15358552	-	NP_181202.1		NM_129219.3	embryonic cell protein 63	ECP63	818236	AT2G36640	1347	448	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	15479281	15481412	-	NM_129243.4		NP_181225.1	methionine adenosyltransferase 3	MAT3	818260	AT2G36880	1772	1772	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	15479376	15481377	-	NM_001124986.1		NP_001118458.1	methionine adenosyltransferase 3	MAT3	818260	AT2G36880	1709	1709	
CDS		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	15479721	15480893	-	NP_181225.1		NM_129243.4	methionine adenosyltransferase 3	MAT3	818260	AT2G36880	1173	390	
CDS		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	15479721	15480893	-	NP_001118458.1		NM_001124986.1	methionine adenosyltransferase 3	MAT3	818260	AT2G36880	1173	390	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	15592552	15594033	+	NM_129267.5		NP_565858.1	PLAC8 family protein		818287	AT2G37110	1173	1173	
CDS		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	15592689	15593726	+	NP_565858.1		NM_129267.5	PLAC8 family protein		818287	AT2G37110	729	242	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	15751568	15754061	-	NM_129309.4		NP_181290.1	NAD(P)-binding Rossmann-fold superfamily protein		818330	AT2G37540	1334	1334	
CDS		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	15751695	15753820	-	NP_181290.1		NM_129309.4	NAD(P)-binding Rossmann-fold superfamily protein		818330	AT2G37540	966	321	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	15886548	15889220	-	NM_129352.2		NP_181332.2	myosin-M heavy protein		818373	AT2G37960	1793	1793	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	15886713	15889258	-	NM_001124994.2		NP_001118466.1	myosin-M heavy protein		818373	AT2G37960	1770	1770	
CDS		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	15886962	15889180	-	NP_001118466.1		NM_001124994.2	myosin-M heavy protein		818373	AT2G37960	1443	480	
CDS		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	15886962	15889180	-	NP_181332.2		NM_129352.2	myosin-M heavy protein		818373	AT2G37960	1443	480	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	16443996	16445408	-	NM_129494.2		NP_181469.1	membrane-associated kinase regulator	MAKR4	818522	AT2G39370	1413	1413	
CDS		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	16444280	16445266	-	NP_181469.1		NM_129494.2	membrane-associated kinase regulator	MAKR4	818522	AT2G39370	987	328	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	16531527	16533986	+	NM_129522.5		NP_181496.1	botrytis-induced kinase1	BIK1	818549	AT2G39660	1989	1989	
CDS		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	16531943	16533601	+	NP_181496.1		NM_129522.5	botrytis-induced kinase1	BIK1	818549	AT2G39660	1188	395	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	16922337	16925945	+	NM_001084562.3		NP_001078031.1	Nucleotidyltransferase family protein		818647	AT2G40520	2188	2188	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	16922613	16925961	+	NM_001336842.1		NP_001318391.1	Nucleotidyltransferase family protein		818647	AT2G40520	2237	2237	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	16922673	16925914	+	NM_001336843.1		NP_001324307.1	Nucleotidyltransferase family protein		818647	AT2G40520	1944	1944	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	16922989	16925914	+	NM_001125014.2		NP_001118486.1	Nucleotidyltransferase family protein		818647	AT2G40520	2300	2300	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	16923068	16925914	+	NM_180000.3		NP_850331.1	Nucleotidyltransferase family protein		818647	AT2G40520	1917	1917	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	16923350	16925914	+	NM_001125013.1		NP_001118485.1	Nucleotidyltransferase family protein		818647	AT2G40520	1831	1831	
CDS		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	16923541	16925675	+	NP_001318391.1		NM_001336842.1	Nucleotidyltransferase family protein		818647	AT2G40520	1509	502	
CDS		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	16923541	16925675	+	NP_001324307.1		NM_001336843.1	Nucleotidyltransferase family protein		818647	AT2G40520	1509	502	
CDS		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	16923541	16925675	+	NP_001078031.1		NM_001084562.3	Nucleotidyltransferase family protein		818647	AT2G40520	1509	502	
CDS		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	16923541	16925675	+	NP_001118485.1		NM_001125013.1	Nucleotidyltransferase family protein		818647	AT2G40520	1509	502	
CDS		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	16923541	16925675	+	NP_001118486.1		NM_001125014.2	Nucleotidyltransferase family protein		818647	AT2G40520	1509	502	
CDS		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	16923541	16925675	+	NP_850331.1		NM_180000.3	Nucleotidyltransferase family protein		818647	AT2G40520	1509	502	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	17210428	17213179	-	NM_129693.4		NP_181661.1	strictosidine synthase-like 2	SSL2	818728	AT2G41290	1577	1577	
CDS		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	17210599	17212904	-	NP_181661.1		NM_129693.4	strictosidine synthase-like 2	SSL2	818728	AT2G41290	1131	376	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	17459685	17461539	-	NM_129748.4		NP_181715.1	Ribosomal protein S5 family protein		818784	AT2G41840	1330	1330	
CDS		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	17460016	17461398	-	NP_181715.1		NM_129748.4	Ribosomal protein S5 family protein		818784	AT2G41840	858	285	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	17704741	17709060	+	NM_001336984.1		NP_001324554.1	P-loop containing nucleoside triphosphate hydrolases superfamily protein		818852	AT2G42520	2627	2627	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	17704741	17709060	+	NM_129813.5		NP_181780.1	P-loop containing nucleoside triphosphate hydrolases superfamily protein		818852	AT2G42520	2456	2456	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	17705198	17708993	+	NM_001336985.1		NP_001324553.1	P-loop containing nucleoside triphosphate hydrolases superfamily protein		818852	AT2G42520	2335	2335	
CDS		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	17705382	17708744	+	NP_001324554.1		NM_001336984.1	P-loop containing nucleoside triphosphate hydrolases superfamily protein		818852	AT2G42520	1902	633	
CDS		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	17705382	17708744	+	NP_001324553.1		NM_001336985.1	P-loop containing nucleoside triphosphate hydrolases superfamily protein		818852	AT2G42520	1902	633	
CDS		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	17705382	17708744	+	NP_181780.1		NM_129813.5	P-loop containing nucleoside triphosphate hydrolases superfamily protein		818852	AT2G42520	1902	633	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	17866686	17867572	-	NM_180048.1		NP_850379.1	F-box/LRR protein		818897	AT2G42955	642	642	partial
CDS		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	17866686	17867572	-	NP_850379.1		NM_180048.1	F-box/LRR protein		818897	AT2G42955	642	213	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	17953497	17955829	-	NM_180057.2		NP_850388.1	Phosphoenolpyruvate carboxylase family protein		818919	AT2G43180	1717	1717	
CDS		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	17953719	17955774	-	NP_850388.1		NM_180057.2	Phosphoenolpyruvate carboxylase family protein		818919	AT2G43180	1440	479	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	18105085	18106043	+	NM_129929.5		NP_181895.2	Carbohydrate-binding X8 domain superfamily protein		818969	AT2G43670	595	595	
CDS		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	18105145	18105874	+	NP_181895.2		NM_129929.5	Carbohydrate-binding X8 domain superfamily protein		818969	AT2G43670	366	121	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	18529488	18531752	-	NM_130058.2		NP_566032.1	transmembrane protein, putative (DUF247)		819102	AT2G44930	1841	1841	
CDS		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	18529700	18531671	-	NP_566032.1		NM_130058.2	transmembrane protein, putative (DUF247)		819102	AT2G44930	1548	515	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	18644061	18646606	-	NM_130085.4		NP_566038.1	Plant invertase/pectin methylesterase inhibitor superfamily		819130	AT2G45220	1968	1968	
CDS		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	18644281	18646394	-	NP_566038.1		NM_130085.4	Plant invertase/pectin methylesterase inhibitor superfamily		819130	AT2G45220	1536	511	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	18904324	18908121	-	NM_130158.4		NP_566058.2	SKP1-like 20	SK20	819203	AT2G45950	2023	2023	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	18904324	18907973	-	NM_001084596.2		NP_001078065.1	SKP1-like 20	SK20	819203	AT2G45950	1967	1967	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	18904611	18908121	-	NM_001337163.1		NP_001325355.1	SKP1-like 20	SK20	819203	AT2G45950	1800	1800	partial
mRNA		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	18904611	18907477	-	NM_001337164.1		NP_001325353.1	SKP1-like 20	SK20	819203	AT2G45950	1539	1539	partial
CDS		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	18904611	18906967	-	NP_001325353.1		NM_001337164.1	SKP1-like 20	SK20	819203	AT2G45950	1029	342	
CDS		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	18904611	18906967	-	NP_001325355.1		NM_001337163.1	SKP1-like 20	SK20	819203	AT2G45950	1029	342	
CDS		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	18904611	18906967	-	NP_566058.2		NM_130158.4	SKP1-like 20	SK20	819203	AT2G45950	1029	342	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	18904673	18907477	-	NM_001337165.1		NP_001325354.1	SKP1-like 20	SK20	819203	AT2G45950	1569	1569	partial
CDS		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	18904673	18906967	-	NP_001325354.1		NM_001337165.1	SKP1-like 20	SK20	819203	AT2G45950	1059	352	
CDS		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	18904673	18906967	-	NP_001078065.1		NM_001084596.2	SKP1-like 20	SK20	819203	AT2G45950	1059	352	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	18945937	18948067	-	NM_001337177.1		NP_001325006.1	mitogen-activated protein kinase 12	MPK12	819215	AT2G46070	1613	1613	
CDS		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	18946134	18947872	-	NP_001325006.1		NM_001337177.1	mitogen-activated protein kinase 12	MPK12	819215	AT2G46070	1221	406	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	19110472	19111837	-	NM_130219.3		NP_566079.1	fiber		819266	AT2G46540	569	569	
CDS		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	19110687	19111681	-	NP_566079.1		NM_130219.3	fiber		819266	AT2G46540	198	65	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	19205157	19207608	-	NM_130240.3		NP_182197.1	D-arabinono-1,4-lactone oxidase family protein	GulLO5	819287	AT2G46740	1951	1951	
CDS		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	19205182	19207455	-	NP_182197.1		NM_130240.3	D-arabinono-1,4-lactone oxidase family protein	GulLO5	819287	AT2G46740	1773	590	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	19212881	19215210	-	NM_130242.2		NP_182199.1	D-arabinono-1,4-lactone oxidase family protein	GulLO6	819289	AT2G46760	2003	2003	
CDS		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	19213028	19215166	-	NP_182199.1		NM_130242.2	D-arabinono-1,4-lactone oxidase family protein	GulLO6	819289	AT2G46760	1812	603	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	19283456	19286400	+	NM_130261.3		NP_182216.1	Pectinacetylesterase family protein		819307	AT2G46930	1730	1730	
CDS		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	19283625	19286090	+	NP_182216.1		NM_130261.3	Pectinacetylesterase family protein		819307	AT2G46930	1251	416	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	19344635	19345345	+	NM_130278.3		NP_566095.1	ubiquitin 6	UBQ6	819323	AT2G47110	711	711	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	19344635	19345345	+	NM_001202839.1		NP_001189768.1	ubiquitin 6	UBQ6	819323	AT2G47110	659	659	
CDS		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	19344701	19345174	+	NP_566095.1		NM_130278.3	ubiquitin 6	UBQ6	819323	AT2G47110	474	157	
CDS		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	19344701	19345174	+	NP_001189768.1		NM_001202839.1	ubiquitin 6	UBQ6	819323	AT2G47110	474	157	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	19386966	19390232	+	NM_130291.3		NP_182245.1	agenet domain protein (DOMAIN OF UNKNOWN FUNCTION 724 6)	DUF6	819336	AT2G47230	2487	2487	
CDS		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	19387126	19390011	+	NP_182245.1		NM_130291.3	agenet domain protein (DOMAIN OF UNKNOWN FUNCTION 724 6)	DUF6	819336	AT2G47230	2106	701	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	19595529	19598664	+	NM_130352.3		NP_182306.2	Zinc finger C-x8-C-x5-C-x3-H type family protein		819397	AT2G47850	2376	2376	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	19595640	19598581	+	NM_001084609.1		NP_001078078.1	Zinc finger C-x8-C-x5-C-x3-H type family protein		819397	AT2G47850	2059	2059	
CDS		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	19595953	19598119	+	NP_001078078.1		NM_001084609.1	Zinc finger C-x8-C-x5-C-x3-H type family protein		819397	AT2G47850	1407	468	
CDS		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	19595953	19598119	+	NP_182306.2		NM_130352.3	Zinc finger C-x8-C-x5-C-x3-H type family protein		819397	AT2G47850	1407	468	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	19662715	19664042	+	NM_130374.4		NP_566122.1	resistance to phytophthora 1	RPH1	819419	AT2G48070	1011	1011	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	19662817	19663902	+	NM_001202847.1		NP_001189776.1	resistance to phytophthora 1	RPH1	819419	AT2G48070	781	781	
mRNA		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	19662844	19664465	+	NM_180153.2		NP_850484.1	resistance to phytophthora 1	RPH1	819419	AT2G48070	949	949	
CDS		GCF_000001735.3	Primary Assembly	chromosome	2	NC_003071.7	19662863	19663773	+	NP_001189776.1		NM_001202847.1	resistance to phytophthora 1	RPH1	819419	AT2G48070	606	201	
